games,discipline_raw,venue,date,start,end,event_raw,session_code
Rio 2016,Water polo,Olympic Aquatics Stadium,2016-08-20,16:30:00,19:40:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-16,11:00:00,12:45:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-17,11:00:00,12:45:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-21,11:30:00,13:30:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-06,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-07,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-08,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-09,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-10,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-11,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-12,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-13,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-14,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-15,14:15:00,16:00:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-16,14:30:00,16:15:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-17,14:30:00,16:15:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-20,11:30:00,13:30:00,,
Rio 2016,Basketball,Olympic Aquatics Stadium,2016-08-21,15:45:00,18:05:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-06,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-07,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-08,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-09,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-10,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-11,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-12,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-13,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-14,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-15,19:00:00,20:45:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-16,18:45:00,20:30:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-17,18:45:00,20:30:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-18,15:00:00,17:00:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-19,15:30:00,17:30:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-20,15:30:00,17:50:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-06,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-07,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-08,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-09,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-10,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-11,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-12,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-13,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-14,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-15,22:30:00,00:15:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-16,22:15:00,00:00:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-17,22:15:00,00:00:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-18,19:00:00,21:00:00,,
Rio 2016,Basketball,Carioca Arena 1,2016-08-19,19:00:00,21:00:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-06,10:00:00,13:00:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-07,10:00:00,13:00:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-08,10:00:00,13:00:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-09,10:00:00,13:00:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-10,10:00:00,13:00:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-11,10:00:00,13:00:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-12,10:00:00,13:00:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-06,15:30:00,18:10:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-07,15:30:00,18:10:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-08,15:30:00,18:10:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-09,15:30:00,18:10:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-10,15:30:00,18:10:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-11,15:30:00,18:10:00,,
Rio 2016,Judo,Carioca Arena 1,2016-08-12,15:30:00,18:10:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-14,10:00:00,13:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-15,10:00:00,13:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-16,10:00:00,13:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-17,10:00:00,13:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-18,10:00:00,13:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-19,10:00:00,13:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-20,10:00:00,13:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-21,08:30:00,11:15:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-14,16:00:00,19:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-15,16:00:00,19:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-16,16:00:00,19:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-17,16:00:00,19:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-18,16:00:00,19:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-19,16:00:00,19:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-20,16:00:00,19:00:00,,
Rio 2016,Wrestling,Carioca Arena 2,2016-08-21,12:45:00,15:15:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-06,09:00:00,14:15:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-07,09:00:00,14:15:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-08,09:00:00,13:05:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-09,09:00:00,14:15:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-10,08:30:00,16:00:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-11,09:00:00,15:30:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-12,09:00:00,15:30:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-13,09:00:00,14:30:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-14,09:00:00,15:30:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-06,16:00:00,18:30:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-07,16:00:00,18:30:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-08,16:00:00,18:30:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-09,16:00:00,18:30:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-10,17:30:00,21:35:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-11,17:00:00,19:50:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-12,17:00:00,19:50:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-13,17:00:00,19:35:00,,
Rio 2016,Fencing,Carioca Arena 2,2016-08-14,17:00:00,19:50:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-17,09:00:00,13:00:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-18,09:00:00,13:00:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-19,09:00:00,13:00:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-20,09:00:00,13:00:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-17,15:00:00,18:00:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-18,15:00:00,18:00:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-19,15:00:00,18:00:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-20,15:00:00,18:00:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-17,20:00:00,23:05:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-18,20:00:00,23:05:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-19,20:00:00,23:05:00,,
Rio 2016,Taekwondo,Carioca Arena 3,2016-08-20,20:00:00,23:05:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-06,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-07,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-08,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-09,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-10,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-11,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-12,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-13,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-14,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-15,09:30:00,13:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-16,10:00:00,12:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-17,10:00:00,12:00:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-21,10:30:00,12:30:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-16,13:30:00,15:30:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-17,13:30:00,15:30:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-18,15:30:00,17:30:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-19,15:30:00,17:30:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-20,11:30:00,13:30:00,,
Rio 2016,Handball,Carioca Arena 3,2016-08-21,14:00:00,16:15:00,,
Rio 2016,Handball,Future Arena,2016-08-06,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-07,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-08,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-09,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-10,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-11,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-12,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-13,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-14,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-15,14:40:00,18:10:00,,
Rio 2016,Handball,Future Arena,2016-08-16,17:00:00,19:00:00,,
Rio 2016,Handball,Future Arena,2016-08-17,17:00:00,19:00:00,,
Rio 2016,Handball,Future Arena,2016-08-20,15:30:00,17:45:00,,
Rio 2016,Handball,Future Arena,2016-08-06,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-07,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-08,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-09,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-10,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-11,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-12,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-13,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-14,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-15,19:50:00,23:20:00,,
Rio 2016,Handball,Future Arena,2016-08-16,20:30:00,22:30:00,,
Rio 2016,Handball,Future Arena,2016-08-17,20:30:00,22:30:00,,
Rio 2016,Handball,Future Arena,2016-08-18,20:30:00,22:30:00,,
Rio 2016,Handball,Future Arena,2016-08-19,20:30:00,22:30:00,,
Rio 2016,Tennis,Central Court,2016-08-06,10:45:00,16:30:00,,
Rio 2016,Tennis,Central Court,2016-08-07,10:45:00,16:30:00,,
Rio 2016,Tennis,Central Court,2016-08-08,10:45:00,16:30:00,,
Rio 2016,Tennis,Central Court,2016-08-09,10:45:00,16:30:00,,
Rio 2016,Tennis,Central Court,2016-08-10,10:45:00,16:30:00,,
Rio 2016,Tennis,Central Court,2016-08-11,12:00:00,20:00:00,,
Rio 2016,Tennis,Central Court,2016-08-12,12:00:00,20:00:00,,
Rio 2016,Tennis,Central Court,2016-08-13,12:00:00,20:00:00,,
Rio 2016,Tennis,Central Court,2016-08-14,12:00:00,20:00:00,,
Rio 2016,Tennis,Central Court,2016-08-06,18:45:00,23:00:00,,
Rio 2016,Tennis,Central Court,2016-08-07,18:45:00,23:00:00,,
Rio 2016,Tennis,Central Court,2016-08-08,18:45:00,23:00:00,,
Rio 2016,Tennis,Central Court,2016-08-09,18:45:00,23:00:00,,
Rio 2016,Tennis,Central Court,2016-08-10,18:45:00,23:00:00,,
Rio 2016,Tennis,Court 1,2016-08-06,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 1,2016-08-07,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 1,2016-08-08,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 1,2016-08-09,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 1,2016-08-10,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 1,2016-08-11,12:00:00,20:00:00,,
Rio 2016,Tennis,Court 1,2016-08-12,12:00:00,20:00:00,,
Rio 2016,Tennis,Court 1,2016-08-13,12:00:00,20:00:00,,
Rio 2016,Tennis,Court 2,2016-08-06,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 2,2016-08-07,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 2,2016-08-08,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 2,2016-08-09,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 2,2016-08-10,11:00:00,20:00:00,,
Rio 2016,Tennis,Court 2,2016-08-11,12:00:00,20:00:00,,
Rio 2016,Tennis,Courts 3-9,2016-08-06,11:00:00,20:00:00,,
Rio 2016,Tennis,Courts 3-9,2016-08-07,11:00:00,20:00:00,,
Rio 2016,Tennis,Courts 3-9,2016-08-08,11:00:00,20:00:00,,
Rio 2016,Tennis,Courts 3-9,2016-08-09,11:00:00,20:00:00,,
Rio 2016,Tennis,Courts 3-9,2016-08-10,11:00:00,20:00:00,,
Rio 2016,Golf,Olympic Golf Course,2016-08-11,07:30:00,16:00:00,,
Rio 2016,Golf,Olympic Golf Course,2016-08-12,07:30:00,16:00:00,,
Rio 2016,Golf,Olympic Golf Course,2016-08-13,07:30:00,16:00:00,,
Rio 2016,Golf,Olympic Golf Course,2016-08-14,07:00:00,15:50:00,,
Rio 2016,Golf,Olympic Golf Course,2016-08-17,07:30:00,16:00:00,,
Rio 2016,Golf,Olympic Golf Course,2016-08-18,07:30:00,16:00:00,,
Rio 2016,Golf,Olympic Golf Course,2016-08-19,07:30:00,16:00:00,,
Rio 2016,Golf,Olympic Golf Course,2016-08-20,07:00:00,15:50:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-04,09:45:00,13:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-07,09:45:00,13:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-17,11:00:00,12:30:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-03,10:30:00,13:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-04,14:30:00,16:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-06,10:30:00,13:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-07,14:30:00,16:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-08,16:00:00,18:55:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-09,16:00:00,18:10:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-10,16:00:00,18:45:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-11,16:00:00,18:10:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-14,14:00:00,17:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-15,14:00:00,16:25:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-16,14:00:00,16:15:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-17,15:00:00,16:30:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-03,14:30:00,17:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-04,17:30:00,19:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-06,14:30:00,17:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-07,17:30:00,19:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-03,18:30:00,21:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-04,20:30:00,22:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-06,18:30:00,21:00:00,,
Rio 2016,Gymnastics - artistic,Olympic Golf Course,2016-08-07,20:30:00,22:00:00,,
Rio 2016,Gymnastics - rhythmic,Rio Olympic Arena,2016-08-20,10:00:00,11:10:00,,
Rio 2016,Gymnastics - rhythmic,Rio Olympic Arena,2016-08-21,11:00:00,12:45:00,,
Rio 2016,Gymnastics - rhythmic,Rio Olympic Arena,2016-08-19,10:20:00,13:20:00,,
Rio 2016,Gymnastics - rhythmic,Rio Olympic Arena,2016-08-20,12:40:00,13:50:00,,
